Calificacion general;Asistencia;Fecha;Taller;Sede;Escuela;Carrera
100;100;25-04-2026;Excel;SB;TURISMO;TURISMO Y HOTELERIA
;;16-04-2026;Excel;SB;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;16-04-2026;Excel;SB;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
100;100;16-04-2026;Excel;PM;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;29-04-2026;Domina la IA;PM;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;29-04-2026;Domina la IA;PM;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
100;100;25-04-2026;Excel;CO;TURISMO;GASTRONOMIA INTERNACIONAL
100;100;15-04-2026;Domina la IA;CO;TURISMO;ECOTURISMO
;;07-04-2026;Excel;CO;TURISMO;TURISMO Y HOTELERIA
;;16-04-2026;Excel;CO;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;16-04-2026;Excel;CO;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;16-04-2026;Excel;CO;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;15-04-2026;Domina la IA;CO;TURISMO;GASTRONOMIA INTERNACIONAL
;;29-04-2026;Domina la IA;CO;TURISMO;GASTRONOMIA INTERNACIONAL
100;100;16-04-2026;Excel;AV;TURISMO;ECOTURISMO
100;100;16-04-2026;Excel;AV;TURISMO;TURISMO Y HOTELERIA
100;100;16-04-2026;Excel;AV;TURISMO;TURISMO Y HOTELERIA
100;100;16-04-2026;Excel;AV;TURISMO;ECOTURISMO
100;100;16-04-2026;Excel;AV;TURISMO;ECOTURISMO
100;100;25-04-2026;Excel;AV;TURISMO;GASTRONOMIA INTERNACIONAL
100;100;15-04-2026;Domina la IA;AV;TURISMO;GASTRONOMIA INTERNACIONAL
100;100;15-04-2026;Domina la IA;AV;TURISMO;ECOTURISMO
75;75;16-04-2026;Excel;AV;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;07-04-2026;Excel;AV;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;07-04-2026;Excel;AV;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;07-04-2026;Excel;AV;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;16-04-2026;Excel;AV;TURISMO;GASTRONOMIA INTERNACIONAL
;;16-04-2026;Excel;AV;TURISMO;GASTRONOMIA INTERNACIONAL
;;16-04-2026;Excel;AV;TURISMO;ECOTURISMO
;;16-04-2026;Excel;AV;TURISMO;GASTRONOMIA INTERNACIONAL
;;16-04-2026;Excel;AV;TURISMO;ECOTURISMO
;;16-04-2026;Excel;AV;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;16-04-2026;Excel;AV;TURISMO;ECOTURISMO
;;16-04-2026;Excel;AV;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;16-04-2026;Excel;AV;TURISMO;GASTRONOMIA INTERNACIONAL
;;16-04-2026;Excel;AV;TURISMO;GASTRONOMIA INTERNACIONAL
;;25-04-2026;Excel;AV;TURISMO;GASTRONOMIA INTERNACIONAL
;;25-04-2026;Excel;AV;TURISMO;GASTRONOMIA INTERNACIONAL
;;25-04-2026;Excel;AV;TURISMO;GASTRONOMIA INTERNACIONAL
;;25-04-2026;Excel;AV;TURISMO;GASTRONOMIA INTERNACIONAL
;;25-04-2026;Excel;AV;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;29-04-2026;Domina la IA;AV;TURISMO;GASTRONOMIA
;;29-04-2026;Domina la IA;AV;TURISMO;TURISMO Y HOTELERIA
;;29-04-2026;Domina la IA;AV;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;29-04-2026;Domina la IA;AV;TURISMO;GASTRONOMIA INTERNACIONAL
;;07-04-2026;Excel;AO;TURISMO;GASTRONOMIA
;;16-04-2026;Excel;AO;TURISMO;GASTRONOMIA
;;16-04-2026;Excel;AO;TURISMO;TECNICO EN TURISMO Y HOSPITALIDAD
;;16-04-2026;Excel;AO;TURISMO;GASTRONOMIA
;;25-04-2026;Excel;AO;TURISMO;TECNICO EN TURISMO Y HOSPITALIDAD
;;15-04-2026;Domina la IA;AO;TURISMO;GASTRONOMIA
;;15-04-2026;Domina la IA;AO;TURISMO;TECNICO EN TURISMO Y HOSPITALIDAD
100;100;15-04-2026;Domina la IA;VA;SALUD;INFORMATICA BIOMEDICA
;;15-04-2026;Domina la IA;VA;SALUD;TECNICO DE LABORATORIO CLINICO Y BANCO DE SANGRE
;;29-04-2026;Domina la IA;VA;SALUD;INFORMATICA BIOMEDICA
100;100;16-04-2026;Excel;SJ;SALUD;TECNICO EN RADIODIAGNOSTICO Y RADIOTERAPIA
75;75;29-04-2026;Domina la IA;SJ;SALUD;TECNICO DE ENFERMERIA
;;16-04-2026;Excel;SJ;SALUD;INFORMATICA BIOMEDICA
;;16-04-2026;Excel;SJ;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;25-04-2026;Excel;SJ;SALUD;TECNICO DE LABORATORIO CLINICO Y BANCO DE SANGRE
;;25-04-2026;Excel;SJ;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;25-04-2026;Excel;SJ;SALUD;TECNICO DE ENFERMERIA
;;15-04-2026;Domina la IA;SJ;SALUD;INFORMATICA BIOMEDICA
;;29-04-2026;Domina la IA;SJ;SALUD;TECNICO EN QUIMICA Y FARMACIA
100;100;25-04-2026;Excel;SB;SALUD;TECNICO EN QUIMICA Y FARMACIA
75;75;25-04-2026;Excel;SB;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;16-04-2026;Excel;SB;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;16-04-2026;Excel;SB;SALUD;TECNICO DE LABORATORIO CLINICO Y BANCO DE SANGRE
;;16-04-2026;Excel;SB;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;16-04-2026;Excel;SB;SALUD;TECNICO DE ENFERMERIA
;;16-04-2026;Excel;SB;SALUD;PREPARADOR FISICO
;;16-04-2026;Excel;SB;SALUD;TECNICO DE ENFERMERIA
;;16-04-2026;Excel;SB;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;25-04-2026;Excel;SB;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;25-04-2026;Excel;SB;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;25-04-2026;Excel;SB;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;29-04-2026;Domina la IA;SB;SALUD;TECNICO DE ENFERMERIA
;;29-04-2026;Domina la IA;SB;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;29-04-2026;Domina la IA;SB;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;29-04-2026;Domina la IA;SB;SALUD;PREPARADOR FISICO
;;16-04-2026;Excel;PM;SALUD;TECNICO EN ODONTOLOGIA
;;16-04-2026;Excel;PM;SALUD;TECNICO DE ENFERMERIA
;;29-04-2026;Domina la IA;PM;SALUD;TECNICO EN ODONTOLOGIA
100;100;16-04-2026;Excel;PA;SALUD;TECNICO EN RADIODIAGNOSTICO Y RADIOTERAPIA
100;100;25-04-2026;Excel;PA;SALUD;PREPARADOR FISICO
;;16-04-2026;Excel;PA;SALUD;PREPARADOR FISICO
;;16-04-2026;Excel;PA;SALUD;PREPARADOR FISICO
;;16-04-2026;Excel;ME;SALUD;TECNICO DE ENFERMERIA
100;100;16-04-2026;Excel;MA;SALUD;PREPARADOR FISICO
100;100;25-04-2026;Excel;MA;SALUD;TECNICO EN ODONTOLOGIA
100;100;25-04-2026;Excel;MA;SALUD;INFORMATICA BIOMEDICA
100;100;15-04-2026;Domina la IA;MA;SALUD;PREPARADOR FISICO
;;16-04-2026;Excel;MA;SALUD;TECNICO EN ODONTOLOGIA
;;16-04-2026;Excel;MA;SALUD;INFORMATICA BIOMEDICA
;;16-04-2026;Excel;MA;SALUD;PREPARADOR FISICO
;;25-04-2026;Excel;MA;SALUD;INFORMATICA BIOMEDICA
;;29-04-2026;Domina la IA;MA;SALUD;INFORMATICA BIOMEDICA
100;100;15-04-2026;Domina la IA;CO;SALUD;TECNICO DE ENFERMERIA
;;25-04-2026;Excel;CO;SALUD;TECNICO DE ENFERMERIA
;;07-04-2026;Excel;VA;RECURSOS NATURALES;INGENIERIA EN MEDIO AMBIENTE
100;100;16-04-2026;Excel;SB;RECURSOS NATURALES;TECNICO VETERINARIO Y PECUARIO (ANIMALES DE COMPANIA)
;;16-04-2026;Excel;SB;RECURSOS NATURALES;TECNICO VETERINARIO Y PECUARIO (ANIMALES DE COMPANIA)
100;100;16-04-2026;Excel;PA;RECURSOS NATURALES;TECNICO EN CALIDAD DE ALIMENTOS
100;100;29-04-2026;Domina la IA;PA;RECURSOS NATURALES;TECNICO VETERINARIO Y PECUARIO
;;16-04-2026;Excel;PA;RECURSOS NATURALES;INGENIERIA EN MEDIO AMBIENTE
;;16-04-2026;Excel;PA;RECURSOS NATURALES;TECNICO VETERINARIO Y PECUARIO
;;16-04-2026;Excel;PA;RECURSOS NATURALES;TECNICO VETERINARIO Y PECUARIO
;;16-04-2026;Excel;PA;RECURSOS NATURALES;INGENIERIA EN MEDIO AMBIENTE
;;16-04-2026;Excel;PA;RECURSOS NATURALES;INGENIERIA EN MEDIO AMBIENTE
;;25-04-2026;Excel;PA;RECURSOS NATURALES;TECNICO VETERINARIO Y PECUARIO
;;29-04-2026;Domina la IA;PA;RECURSOS NATURALES;INGENIERIA EN MEDIO AMBIENTE
;;29-04-2026;Domina la IA;MA;RECURSOS NATURALES;INGENIERIA EN MEDIO AMBIENTE
100;100;15-04-2026;Domina la IA;VA;INGENIERIA;TECNICO EN MAQUINARIA Y VEHICULOS PESADOS
75;75;16-04-2026;Excel;VA;INGENIERIA;TECNICO EN MAQUINARIA Y VEHICULOS PESADOS
;;15-04-2026;Domina la IA;VA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;15-04-2026;Domina la IA;VA;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;29-04-2026;Domina la IA;VA;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;29-04-2026;Domina la IA;VA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;29-04-2026;Domina la IA;VA;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;29-04-2026;Domina la IA;VA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
100;100;16-04-2026;Excel;SJ;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
100;100;16-04-2026;Excel;SJ;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
100;100;25-04-2026;Excel;SJ;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;07-04-2026;Excel;SJ;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
;;16-04-2026;Excel;SJ;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
;;16-04-2026;Excel;SJ;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;16-04-2026;Excel;SJ;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;16-04-2026;Excel;SJ;INGENIERIA;TECNICO EN ELECTRICIDAD Y ENERGIAS RENOVABLES
;;16-04-2026;Excel;SJ;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;16-04-2026;Excel;SJ;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;25-04-2026;Excel;SJ;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;25-04-2026;Excel;SJ;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;29-04-2026;Domina la IA;SJ;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
100;100;25-04-2026;Excel;SB;INGENIERIA;INGENIERIA AGRICOLA
100;100;25-04-2026;Excel;SB;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
100;100;25-04-2026;Excel;SB;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;07-04-2026;Excel;SB;INGENIERIA;TECNICO EN MAQUINARIA Y VEHICULOS PESADOS
;;16-04-2026;Excel;SB;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;16-04-2026;Excel;SB;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;16-04-2026;Excel;SB;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;25-04-2026;Excel;SB;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;15-04-2026;Domina la IA;SB;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
100;100;16-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
100;100;16-04-2026;Excel;PN;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL DUAL
100;100;16-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
100;100;16-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
100;100;16-04-2026;Excel;PN;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL DUAL
100;100;25-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
100;100;25-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
75;75;29-04-2026;Domina la IA;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;16-04-2026;Excel;PN;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL DUAL
;;16-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;16-04-2026;Excel;PN;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;16-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;16-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;16-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;16-04-2026;Excel;PN;INGENIERIA;TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;25-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;25-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;25-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;25-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;25-04-2026;Excel;PN;INGENIERIA;TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;25-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;25-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;25-04-2026;Excel;PN;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;25-04-2026;Excel;PN;INGENIERIA;TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;29-04-2026;Domina la IA;PN;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
100;100;16-04-2026;Excel;PM;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;16-04-2026;Excel;PM;INGENIERIA;INGENIERIA EN MANTENIMIENTO INDUSTRIAL
;;25-04-2026;Excel;PM;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
;;25-04-2026;Excel;PM;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
;;29-04-2026;Domina la IA;PM;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;29-04-2026;Domina la IA;PM;INGENIERIA;TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;29-04-2026;Domina la IA;PM;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;29-04-2026;Domina la IA;PM;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
100;100;16-04-2026;Excel;PA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
100;100;15-04-2026;Domina la IA;PA;INGENIERIA;TECNICO EN OPERACION Y SUPERVISION DE PROCESOS MINEROS
75;75;29-04-2026;Domina la IA;PA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;16-04-2026;Excel;PA;INGENIERIA;INGENIERIA AGRICOLA
;;25-04-2026;Excel;PA;INGENIERIA;TECNICO EN GEOLOGIA
;;25-04-2026;Excel;PA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;25-04-2026;Excel;PA;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;15-04-2026;Domina la IA;PA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;29-04-2026;Domina la IA;PA;INGENIERIA;TECNICO EN OPERACION Y SUPERVISION DE PROCESOS MINEROS
;;29-04-2026;Domina la IA;PA;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;29-04-2026;Domina la IA;OL;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
100;100;25-04-2026;Excel;NA;INGENIERIA;TECNICO EN MANTENIMIENTO ELECTROMECANICO
;;15-04-2026;Domina la IA;ME;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
100;100;16-04-2026;Excel;MA;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
100;100;25-04-2026;Excel;MA;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
75;75;16-04-2026;Excel;MA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;07-04-2026;Excel;MA;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
;;16-04-2026;Excel;MA;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
;;16-04-2026;Excel;MA;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
;;15-04-2026;Domina la IA;MA;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;15-04-2026;Domina la IA;MA;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;29-04-2026;Domina la IA;MA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
100;100;25-04-2026;Excel;CO;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
100;100;15-04-2026;Domina la IA;CO;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
100;100;15-04-2026;Domina la IA;CO;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
;;16-04-2026;Excel;CO;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;16-04-2026;Excel;CO;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
;;16-04-2026;Excel;CO;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;16-04-2026;Excel;CO;INGENIERIA;INGENIERIA EN MANTENIMIENTO INDUSTRIAL
;;16-04-2026;Excel;CO;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;25-04-2026;Excel;CO;INGENIERIA;INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS
;;25-04-2026;Excel;CO;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;25-04-2026;Excel;CO;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;25-04-2026;Excel;CO;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;15-04-2026;Domina la IA;CO;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;29-04-2026;Domina la IA;CO;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
100;100;16-04-2026;Excel;AR;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL DUAL
100;100;15-04-2026;Domina la IA;VM;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;29-04-2026;Domina la IA;VM;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;15-04-2026;Domina la IA;VM;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;VM;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;VM;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;VM;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;29-04-2026;Domina la IA;VM;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
100;100;15-04-2026;Domina la IA;VA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
75;75;29-04-2026;Domina la IA;VA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;25-04-2026;Excel;VA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
100;100;16-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;16-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
100;100;16-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
100;100;25-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
100;100;25-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;25-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;15-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
100;100;15-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;29-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
100;100;29-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
100;100;29-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
75;75;29-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;16-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
;;16-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA MENCION DESARROLLO DE SOFTWARE
;;25-04-2026;Excel;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;15-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;29-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;29-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;29-04-2026;Domina la IA;SJ;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN GESTION DE TECNOLOGIAS DE INFORMACION
100;100;16-04-2026;Excel;SC;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
100;100;15-04-2026;Domina la IA;SC;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;SC;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;16-04-2026;Excel;SC;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;15-04-2026;Domina la IA;SC;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
